stationName,stationId,chargerId,chargerType,address,latitude,longitude,useTime,businessId,bnm,businessName,businessCall,status,statUpdDt,lastTsdt,lastTedt,output,method,zcode,zscode,kind,kindDetail,parkingFree,limitYn
애지중지,ME181318,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 포항시 남구 장기면 동해안로2987,35.862555,129.525014,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-21 13:31,2022-08-18 19:39,2022-08-18 19:52,50,단독,47,47110,E0,E005,무료,제한 없음
포항공과대학교 포스빌 6동주차장,ME181319,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 포항시 남구 지곡로 83,36.014232,129.325094,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 13:48,2022-08-23 8:54,2022-08-23 9:37,50,단독,47,47110,J0,J001,무료,제한 없음
선린대학교,ME181320,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 포항시 북구 흥해읍 초곡길36번길 30,36.090081,129.334073,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-23 19:13,2022-08-22 10:13,2022-08-22 11:00,50,단독,47,47110,J0,J001,무료,제한 없음
경주국립공원사무소,ME181321,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 경주시 천북남로 12(신평동),35.843844,129.289554,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-21 16:33,2022-08-21 16:09,2022-08-21 16:33,50,단독,47,47130,A0,A003,무료,제한 없음
경주국립공원사무소,ME181321,2,DC 차데모 + AC 3상 + DC 콤보,경상북도 경주시 천북남로 12(신평동),35.843844,129.289554,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 12:46,2022-08-23 12:11,2022-08-23 12:46,50,단독,47,47130,A0,A003,무료,제한 없음
금호농협클린주유소,ME181322,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 영천시 금호읍 덕성리 44-1,35.925036,128.878147,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:22,2022-08-23 19:01,2022-08-23 19:22,50,단독,47,47230,E0,E007,무료,제한 없음
경북주유소,ME181323,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 영천시 금호읍 교대리74,35.935235,128.872972,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-22 17:44,2022-08-22 17:38,2022-08-22 17:44,50,단독,47,47230,E0,E007,무료,제한 없음
청수주유소,ME181324,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 영천시 한방로53번지,35.941507,128.93448,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 15:39,2022-08-23 15:26,2022-08-23 15:39,50,단독,47,47230,E0,E007,무료,제한 없음
영천요양병원,ME181325,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 영천시 천문로594,35.987732,128.924099,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-22 16:13,2022-08-22 15:32,2022-08-22 16:13,50,단독,47,47230,I0,I001,무료,제한 없음
대어돌섬횟집,ME181326,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 영천시 한방로77,35.940494,128.936767,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 13:32,2022-08-23 13:22,2022-08-23 13:32,50,단독,47,47230,E0,E006,무료,제한 없음
주왕산국립공원 상의주차장,ME181327,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 청송군 부동면 상의리 299,36.390481,129.140571,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-22 17:48,2022-08-22 15:14,2022-08-22 15:58,50,단독,47,47750,D0,D001,무료,제한 없음
주왕산국립공원 상의주차장,ME181327,2,DC 차데모 + AC 3상 + DC 콤보,경상북도 청송군 부동면 상의리 299,36.390481,129.140571,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-22 17:03,2022-08-22 16:38,2022-08-22 17:03,50,단독,47,47750,D0,D001,무료,제한 없음
소백산국립공원 삼가주차장,ME181328,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 영주시 풍기읍 삼가로 476,36.923147,128.503217,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-22 9:35,2022-08-22 8:52,2022-08-22 9:35,50,단독,47,47210,D0,D001,무료,제한 없음
포항공항,ME181329,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 포항시 남구 동해면 도구리 403-3,35.983315,129.433639,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-21 12:27,2022-08-21 12:02,2022-08-21 12:25,50,단독,47,47110,A0,A003,무료,제한 없음
롯데마트 김천점,ME181330,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 김천시 시청로 80 (신음동),36.135952,128.117868,10:00~23:00,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:32,2022-08-23 21:05,2022-08-23 21:32,50,단독,47,47150,E0,E001,무료,제한 없음
롯데마트 포항점,ME181331,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 포항시 남구 지곡로 247-0 (지곡동),36.027599,129.324699,10:00~23:00,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 18:59,2022-08-23 18:38,2022-08-23 18:59,50,단독,47,47110,E0,E001,무료,제한 없음
롯데마트 구미점,ME181332,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 구미시 구미대로22길 11-0 (신평동),36.113635,128.365533,10:00~23:00,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 11:03,2022-08-22 20:25,2022-08-22 21:11,50,단독,47,47190,E0,E001,무료,제한 없음
롯데마트 구미점,ME181332,2,DC 차데모 + AC 3상 + DC 콤보,경상북도 구미시 구미대로22길 11-0 (신평동),36.113635,128.365533,10:00~23:00,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:50,2022-08-23 15:21,2022-08-23 15:50,50,단독,47,47190,E0,E001,무료,제한 없음
고원관광휴게소,ME181402,1,DC 차데모 + AC 3상 + DC 콤보,강원도 삼척시 도계읍 강원남부로 634,37.179319,129.034777,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 16:10,2022-08-23 16:04,2022-08-23 16:10,50,단독,42,42230,C0,C003,무료,제한 없음
삼척동해태백산림조합,ME181403,1,DC 차데모 + AC 3상 + DC 콤보,강원도 삼척시 새천년도로673,37.462202,129.156988,24시간 이용가능,ME,환경부,환경부,1661-9408,충전중,2022-08-23 21:23,2022-08-21 19:24,2022-08-21 19:52,50,단독,42,42230,G0,G003,무료,제한 없음
쏠비치호텔리조트,ME181404,1,DC 차데모 + AC 3상 + DC 콤보,강원도 삼척시 수로부인길453,37.47236,129.164748,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:43,2022-07-27 20:14,2022-07-27 21:01,50,단독,42,42230,E0,E003,무료,제한 없음
SK 척산주유소,ME181405,1,DC 차데모 + AC 3상 + DC 콤보,강원도 속초시 노학동 298-2,38.191348,128.559388,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-19 21:18,2022-08-19 20:46,2022-08-19 21:18,50,단독,42,42210,E0,E007,무료,제한 없음
GS연화주유소,ME181407,1,DC 차데모 + AC 3상 + DC 콤보,강원도 태백시 강원남부로 302,37.170284,129.021718,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-22 8:25,2022-08-20 20:02,2022-08-20 20:19,50,단독,42,42190,E0,E007,무료,제한 없음
국립공원관리공단 본부,ME181408,1,DC 차데모 + AC 3상 + DC 콤보,강원도 원주시 반곡동 2049-4,37.3245756,127.9765942,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-21 16:39,2022-08-21 16:19,2022-08-21 16:37,50,단독,42,42130,D0,D001,무료,제한 없음
국립공원관리공단 본부,ME181408,2,DC 차데모 + AC 3상 + DC 콤보,강원도 원주시 반곡동 2049-4,37.3245756,127.9765942,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:37,2022-08-23 19:54,2022-08-23 20:06,50,단독,42,42130,D0,D001,무료,제한 없음
설악산국립공원 장수대분소,ME181409,1,DC 차데모 + AC 3상 + DC 콤보,강원도 인제군 북면 한계리 산1-59,38.1085599,128.3727808,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-07-15 12:03,2022-07-14 19:05,2022-07-14 19:11,50,단독,42,42810,D0,D001,무료,제한 없음
설악산국립공원 장수대분소,ME181409,2,DC 차데모 + AC 3상 + DC 콤보,강원도 인제군 북면 한계리 산1-59,38.1085599,128.3727808,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-07-15 12:03,2022-07-14 19:13,2022-07-14 19:38,50,단독,42,42810,D0,D001,무료,제한 없음
오대산국립공원사무소,ME181410,1,DC 차데모 + AC 3상 + DC 콤보,강원도 평창군 진부면 간평리 75-6,37.702654,128.60211,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 17:48,2022-08-23 13:00,2022-08-23 13:35,50,단독,42,42760,A0,A003,무료,제한 없음
오대산국립공원사무소,ME181410,2,DC 차데모 + AC 3상 + DC 콤보,강원도 평창군 진부면 간평리 75-6,37.702654,128.60211,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-23 16:38,2022-08-12 14:49,2022-08-12 15:32,50,단독,42,42760,A0,A003,무료,제한 없음
치악산국립공원사무소 금대분소,ME181411,1,DC 차데모 + AC 3상 + DC 콤보,강원도 원주시 판부면 금대리 1343？ ,37.293788,128.018441,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 9:15,2022-08-23 8:32,2022-08-23 9:15,50,단독,42,42130,A0,A003,무료,제한 없음
치악산국립공원사무소 금대분소,ME181411,2,DC 차데모 + AC 3상 + DC 콤보,강원도 원주시 판부면 금대리 1343？ ,37.293788,128.018441,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-21 15:07,2022-08-21 14:47,2022-08-21 15:07,50,단독,42,42130,A0,A003,무료,제한 없음
소백산 생태탐방원,ME181412,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 영주시 단산면 옥대리 산 16-1,36.971926,128.60833,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-19 19:27,2022-08-19 18:43,2022-08-19 19:26,50,단독,47,47210,D0,D001,무료,제한 없음
소백산 생태탐방원,ME181412,2,DC 차데모 + AC 3상 + DC 콤보,경상북도 영주시 단산면 옥대리 산 16-1,36.971926,128.60833,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-22 15:42,2022-08-22 15:07,2022-08-22 15:42,50,단독,47,47210,D0,D001,무료,제한 없음
치악산국립공원사무소 구룡소형주차장,ME181413,1,DC 차데모 + AC 3상 + DC 콤보,강원도 원주시 소초면 학곡리 890,37.41506,128.050559,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-07-15 10:48,2022-07-12 14:35,2022-07-12 14:37,50,단독,42,42130,B0,B002,무료,제한 없음
치악산국립공원사무소 구룡소형주차장,ME181413,2,DC 차데모 + AC 3상 + DC 콤보,강원도 원주시 소초면 학곡리 890,37.41506,128.050559,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-07-15 10:48,2022-07-13 11:03,2022-07-13 11:15,50,단독,42,42130,B0,B002,무료,제한 없음
치악산국립공원사무소 구룡대형주차장,ME181414,1,DC 차데모 + AC 3상 + DC 콤보,강원도 원주시 소초면 학곡리 867,37.418311,128.052006,24시간 이용가능,ME,환경부,환경부,1661-9408,운영중지,2022-08-02 18:39,2022-08-02 11:32,2022-08-02 12:02,50,단독,42,42130,B0,B002,무료,제한 없음
치악산국립공원사무소 구룡대형주차장,ME181414,2,DC 차데모 + AC 3상 + DC 콤보,강원도 원주시 소초면 학곡리 867,37.418311,128.052006,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-19 17:28,2022-08-19 15:05,2022-08-19 15:17,50,단독,42,42130,B0,B002,무료,제한 없음
태백산국립공원 당골제1주차장,ME181415,1,DC 차데모 + AC 3상 + DC 콤보,강원도 태백시 소도동326,37.119285,128.950578,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 14:42,2022-08-23 13:39,2022-08-23 14:21,50,단독,42,42190,D0,D001,무료,제한 없음
태백산국립공원 당골제1주차장,ME181415,2,DC 차데모 + AC 3상 + DC 콤보,강원도 태백시 소도동326,37.119285,128.950578,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-21 12:09,2022-08-21 2:22,2022-08-21 2:28,50,단독,42,42190,D0,D001,무료,제한 없음
태백산국립공원 유일사 주차장,ME181416,1,DC 차데모 + AC 3상 + DC 콤보,강원도 태백시 혈동 260-68,37.120578,128.908675,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-22 20:10,2022-08-22 20:06,2022-08-22 20:10,50,단독,42,42190,D0,D001,무료,제한 없음
태백산국립공원 유일사 주차장,ME181416,2,DC 차데모 + AC 3상 + DC 콤보,강원도 태백시 혈동 260-68,37.120578,128.908675,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-21 8:02,2022-08-21 7:21,2022-08-21 8:02,50,단독,42,42190,D0,D001,무료,제한 없음
더케이설악산가족호텔,ME181417,1,DC 차데모 + AC 3상 + DC 콤보,강원도 속초시 설악산로470-7,38.166353,128.554838,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 18:44,2022-08-23 18:08,2022-08-23 18:44,50,단독,42,42210,E0,E003,무료,제한 없음
씨스포빌,ME181418,1,DC 차데모 + AC 3상 + DC 콤보,강원도 삼척시 근덕면 상맹방길30-80,37.395773,129.22109,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 10:47,2022-08-18 18:51,2022-08-18 19:02,50,단독,42,42230,E0,E004,무료,제한 없음
원주지방환경청,ME181419,1,DC 차데모 + AC 3상 + DC 콤보,강원도 원주시 입춘로65,37.327161,127.98008,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 14:26,2022-08-20 19:28,2022-08-20 19:34,50,단독,42,42130,A0,A003,무료,제한 없음
타이어프로신탄진,ME181420,1,DC 차데모 + AC 3상 + DC 콤보,대전광역시 대덕구 신탄진로556,36.428348,127.421258,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-22 15:44,2022-08-22 15:35,2022-08-22 15:44,50,단독,30,30230,F0,F002,무료,제한 없음
셀프세차장(워시하우스),ME181421,1,DC 차데모 + AC 3상 + DC 콤보,대전광역시 동구 용운동423-22,36.327523,127.456465,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 18:11,2022-08-23 16:23,2022-08-23 16:58,50,단독,30,30110,G0,G003,무료,제한 없음
GS장항솔바람점,ME181422,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 서천군 장항읍 송림리 755-12,36.024538,126.66773,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 17:30,2022-08-23 11:46,2022-08-23 12:32,50,단독,44,44770,E0,E007,무료,제한 없음
태안해안국립공원 삼봉주차장,ME181423,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 태안군 안면읍 창기리 1304-6,36.570842,126.315921,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 15:59,2022-08-23 15:30,2022-08-23 15:59,50,단독,44,44825,D0,D001,무료,제한 없음
태안해안국립공원 삼봉주차장,ME181423,2,DC 차데모 + AC 3상 + DC 콤보,충청남도 태안군 안면읍 창기리 1304-6,36.570842,126.315921,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-22 20:24,2022-08-22 19:41,2022-08-22 20:24,50,단독,44,44825,D0,D001,무료,제한 없음
태안해안국립공원 학암포야영장,ME181424,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 태안군 원북면 방갈리 515-79,36.896882,126.206457,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-19 17:28,2022-08-19 7:17,2022-08-19 7:29,50,단독,44,44825,D0,D001,무료,제한 없음
태안해안국립공원 학암포야영장,ME181424,2,DC 차데모 + AC 3상 + DC 콤보,충청남도 태안군 원북면 방갈리 515-79,36.896882,126.206457,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-21 9:43,2022-08-21 9:07,2022-08-21 9:43,50,단독,44,44825,D0,D001,무료,제한 없음
동우주유소,ME181425,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 진천군 진광로487,36.905882,127.43827,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 10:51,2022-08-23 10:39,2022-08-23 10:51,50,단독,43,43750,E0,E007,무료,제한 없음
푸르미스포츠센터,ME181426,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 청주시 흥덕구 휴암동 338,36.623014,127.405128,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:29,2022-08-23 12:02,2022-08-23 12:49,50,단독,43,43110,A0,A004,무료,제한 없음
푸르미스포츠센터,ME181426,11,DC 차데모 + AC 3상 + DC 콤보,충청북도 청주시 흥덕구 휴암동 338,36.623014,127.405128,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 17:23,2022-08-23 16:43,2022-08-23 17:23,50,단독,43,43110,A0,A004,무료,제한 없음
청주분평동주민센터,ME181427,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 청주시 서원구 분평동 1252,36.60868,127.489169,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:28,2022-08-23 18:09,2022-08-23 18:24,50,단독,43,43110,A0,A004,무료,제한 없음
속리산국립공원사무소,ME181428,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 보은군 속리산면 법주사로 84,36.5173,127.817459,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:58,2022-08-23 21:38,2022-08-23 21:58,50,단독,43,43720,A0,A003,무료,제한 없음
속리산국립공원사무소,ME181428,2,DC 차데모 + AC 3상 + DC 콤보,충청북도 보은군 속리산면 법주사로 84,36.5173,127.817459,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 15:41,2022-08-23 15:35,2022-08-23 15:41,50,단독,43,43720,A0,A003,무료,제한 없음
속리산국립공원사무소 쌍곡분소,ME181429,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 괴산군 칠성면 쌍곡로 209,36.764339,127.888316,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 13:23,2022-08-23 12:40,2022-08-23 13:23,50,단독,43,43760,A0,A003,무료,제한 없음
속리산국립공원사무소 쌍곡분소,ME181429,2,DC 차데모 + AC 3상 + DC 콤보,충청북도 괴산군 칠성면 쌍곡로 209,36.764339,127.888316,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 11:48,2022-08-21 11:51,2022-08-21 12:35,50,단독,43,43760,A0,A003,무료,제한 없음
월악산국립공원사무소 송계분소,ME181430,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 제천시 한수면 미륵송계로 1647,36.887027,128.078541,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 16:39,2022-08-23 16:07,2022-08-23 16:39,50,단독,43,43150,A0,A003,무료,제한 없음
월악산국립공원사무소 송계분소,ME181430,3,DC 차데모 + AC 3상 + DC 콤보,충청북도 제천시 한수면 미륵송계로 1647,36.887027,128.078541,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-21 14:55,2022-08-14 11:27,2022-08-14 11:50,50,단독,43,43150,A0,A003,무료,제한 없음
월악산국립공원사무소 닷돈재야영장,ME181431,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 제천시 한수면 송계리 70-2번지？,36.843782,128.093743,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-20 15:25,2022-08-20 14:47,2022-08-20 15:25,50,단독,43,43150,D0,D001,무료,제한 없음
월악산국립공원사무소 단양분소,ME181432,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 단양군 단성면 가산리776,36.873066,128.292922,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-19 17:28,2022-08-06 12:34,2022-08-06 13:20,50,단독,43,43800,D0,D001,무료,제한 없음
롯데마트 서대전점,ME181433,1,DC 차데모 + AC 3상 + DC 콤보,대전광역시 유성구 유성대로 26-37 (원내동),36.300519,127.324911,10:00~23:00,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:34,2022-08-23 20:51,2022-08-23 21:34,50,단독,30,30200,E0,E001,무료,제한 없음
롯데마트 천안점,ME181434,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 천안시 서북구 월봉로 95-0 (쌍용2동),36.799709,127.117648,10:00~23:00,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 13:54,2022-08-22 13:25,2022-08-22 14:07,50,단독,44,44130,E0,E001,무료,제한 없음
롯데마트 천안점,ME181434,2,DC 차데모 + AC 3상 + DC 콤보,충청남도 천안시 서북구 월봉로 95-0 (쌍용2동),36.799709,127.117648,10:00~23:00,ME,환경부,환경부,1661-9408,충전대기,2022-08-22 12:21,2022-08-22 11:49,2022-08-22 12:21,50,단독,44,44130,E0,E001,무료,제한 없음
롯데마트 홍성점,ME181435,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 홍성군 홍성읍 조양로247번길 9 (고암리),36.600955,126.676311,10:00~23:00,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:01,2022-08-23 18:25,2022-08-23 19:01,50,단독,44,44800,E0,E001,무료,제한 없음
롯데마트 제천점,ME181436,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 제천시 용두대로 11길 10,37.139957,128.200814,10:00~23:00,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 16:20,2022-08-22 20:55,2022-08-22 21:31,50,단독,43,43150,E0,E001,무료,제한 없음
롯데마트 충주점,ME181437,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 충주시 봉계1길 49 (칠금동),36.981211,127.914178,10:00~23:00,ME,환경부,환경부,1661-9408,상태미확인,2022-08-19 17:28,2022-08-19 14:08,2022-08-19 14:51,50,단독,43,43130,E0,E001,무료,제한 없음
롯데마트 원주점,ME181438,1,DC 차데모 + AC 3상 + DC 콤보,강원도 원주시 봉화로 1 (단계동),37.345558,127.927461,10:00~23:00,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:04,2022-08-23 20:21,2022-08-23 21:04,50,단독,42,42130,E0,E001,무료,제한 없음
내린천휴게소 서울방향,ME181439,1,DC 차데모 + AC 3상 + DC 콤보,강원도 인제군 상남면 하남리 339(서울방향),37.916366,128.286366,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:54,2022-08-23 20:06,2022-08-23 20:23,100,단독,42,42810,C0,C001,무료,제한 없음
내린천휴게소 서울방향,ME181439,4,DC 차데모 + AC 3상 + DC 콤보,강원도 인제군 상남면 하남리 339(서울방향),37.916366,128.286366,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:50,2022-08-23 20:39,2022-08-23 20:50,50,단독,42,42810,C0,C001,무료,제한 없음
홍천휴게소 양양방향,ME181440,1,DC 차데모 + AC 3상 + DC 콤보,강원도 홍천군 화촌면 군업리 537(양양방향),37.757171,128.003005,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:43,2022-08-23 15:47,2022-08-23 16:13,100,단독,42,42720,C0,C001,무료,제한 없음
홍천휴게소 양양방향,ME181440,2,DC 차데모 + AC 3상 + DC 콤보,강원도 홍천군 화촌면 군업리 537(양양방향),37.757171,128.003005,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 15:30,2022-08-23 15:05,2022-08-23 15:30,50,단독,42,42720,C0,C001,무료,제한 없음
홍천휴게소 서울방향,ME181441,1,DC 차데모 + AC 3상 + DC 콤보,강원도 홍천군 화촌면 군업리 220-10(서울방향),37.758883,128.006599,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:24,2022-08-23 20:49,2022-08-23 21:24,100,단독,42,42720,C0,C001,무료,제한 없음
홍천휴게소 서울방향,ME181441,2,DC 차데모 + AC 3상 + DC 콤보,강원도 홍천군 화촌면 군업리 220-10(서울방향),37.758883,128.006599,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-06-24 15:28,2022-06-24 14:21,2022-06-24 14:42,100,단독,42,42720,C0,C001,무료,제한 없음
내린천휴게소 양양방향,ME181442,1,DC 차데모 + AC 3상 + DC 콤보,강원도 인제군 상남면 하남리 339-7(양양방향),37.916366,128.287866,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 17:22,2022-08-23 17:02,2022-08-23 17:22,50,단독,42,42810,C0,C001,무료,제한 없음
내린천휴게소 양양방향,ME181442,3,DC 콤보,강원도 인제군 상남면 하남리 339-7(양양방향),37.916366,128.287866,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 12:12,2022-08-23 11:52,2022-08-23 12:12,100,동시,42,42810,C0,C001,무료,제한 없음
내린천휴게소 양양방향,ME181442,51,DC 콤보,강원도 인제군 상남면 하남리 339-7(양양방향),37.916366,128.287866,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 16:22,2022-08-23 15:40,2022-08-23 16:22,100,동시,42,42810,C0,C001,무료,제한 없음
한국광기술원,ME181501,1,DC 차데모 + AC 3상 + DC 콤보,광주광역시 북구 첨단 벤처로 108번길 9,35.231899,126.860453,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 14:33,2022-08-23 6:23,2022-08-23 7:04,50,단독,29,29170,A0,A003,무료,제한 없음
호텔아이엠,ME181503,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 순천시 역전광장1길 4,34.945398,127.50032,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-21 3:11,2022-08-21 0:46,2022-08-21 1:30,50,단독,46,46150,E0,E003,무료,제한 없음
팔마실내체육관,ME181504,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 순천시 연향동 771,34.934749,127.520024,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:16,2022-08-23 17:32,2022-08-23 18:16,50,단독,46,46150,A0,A004,무료,제한 없음
농산물도매시장,ME181505,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 순천시 해룡면 성산리 180-1,34.916364,127.539391,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 17:51,2022-08-23 17:08,2022-08-23 17:51,50,단독,46,46150,E0,E001,무료,제한 없음
다도해상국립공원 팔영산주차장,ME181506,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 고흥군 점암면 성기리 능가사로 386-2,34.6414075,127.413822,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:44,2022-08-23 19:00,2022-08-23 19:44,50,단독,46,46770,D0,D001,무료,제한 없음
다도해상국립공원 팔영산주차장,ME181506,2,DC 차데모 + AC 3상 + DC 콤보,전라남도 고흥군 점암면 성기리 능가사로 386-2,34.6414075,127.413822,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 14:01,2022-08-23 13:18,2022-08-23 14:01,50,단독,46,46770,D0,D001,무료,제한 없음
두리관광펜션,ME181507,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 영광군 염산면 두우리963번지,35.236631,126.303189,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 12:48,2022-08-23 12:45,2022-08-23 12:48,50,단독,46,46870,E0,E003,무료,제한 없음
